PlanId;Plannavn;Plantype;PlantypeId;Planstatus;PlanstatusId;IKraft;Lovreferanse;LovreferanseId;Vertikalnivå;VertikalnivåId;PlanBestemmelse;PlanBestemmelseId
1238;Kristiansand gjestehavn/småbåthavn;Detaljregulering;35;Endelig vedtatt arealplan;3;23.05.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1239;Rodeneset;Detaljregulering;35;Endelig vedtatt arealplan;3;21.11.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1241;Solsletta - fortau;Detaljregulering;35;Endelig vedtatt arealplan;3;27.10.2010;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1242;Hellemyr  D4;Detaljregulering;35;Endelig vedtatt arealplan;3;13.02.2013;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1243;Kvartal 25 - del av Børskvartalet;Eldre reguleringsplan (PBL 1985);30;Uaktuell/trukket;10;;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser fremgår av kartet (byggehøyder m.v.);3
1244;Strømmeveien 49;Eldre reguleringsplan (PBL 1985);30;Uaktuell/trukket;10;;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1245;Kjevik - soldatheimen;Detaljregulering;35;Endelig vedtatt arealplan;3;21.03.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1247;Marviksletta;Områderegulering;34;Endelig vedtatt arealplan;3;16.09.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1248;E18 Vollebakken - gang og sykkelvei;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1249;Fv 25 ØSTRE RINGVEI, g/s vei;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1250;Trekanten, Vågsbygd;Detaljregulering;35;Endelig vedtatt arealplan;3;17.02.2016;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1251;Rv 405 -  Mosby skole - Kvarstein bro - gang/ sykkelvei;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;;
1252;FV 456 Auglandsbukta - Flødemelka;Detaljregulering;35;Endelig vedtatt arealplan;3;22.06.2010;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1253;Bydalen;Detaljregulering;35;Endelig vedtatt arealplan;3;07.09.2011;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1254;Kalvehagen, endret plan;Detaljregulering;35;Endelig vedtatt arealplan;3;21.01.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1256;Tømmerstø brygge med friområde;Detaljregulering;35;Endelig vedtatt arealplan;3;17.06.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1257;Sørlandsparken, K/I 12;Detaljregulering;35;Endelig vedtatt arealplan;3;13.04.2011;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1258;Agder Alle 4, m.fl;Detaljregulering;35;Endelig vedtatt arealplan;3;24.10.2012;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1260;Revemyrveien 30 m.fl.;Detaljregulering;35;Endelig vedtatt arealplan;3;21.01.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1261;Gimleveien 26-28;Detaljregulering;35;Endelig vedtatt arealplan;3;19.06.2019;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1262;Johan Øydegårdsvei 12 -Bamsebo barnehage;Detaljregulering;35;Endelig vedtatt arealplan;3;07.09.2011;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1263;Bleget - Fagerholt, felt 3;Detaljregulering;35;Endelig vedtatt arealplan;3;21.09.2016;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1264;Kvadraturen og vestre havn, del 1 - Kvadraturen - 2011-2022;Kommunedelplan;21;Endelig vedtatt arealplan;3;12.02.2014;Plan- og bygningsloven av 2008;6;;;Planbestemmelser både på kart og som egen tekst;4
1265;Sørlandsparken, felt F/K/I 14;Detaljregulering;35;Endelig vedtatt arealplan;3;13.04.2011;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1266;Gartnerløkka til Statoil Vesterveien og Krossen;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;25.11.2009;Plan- og bygningsloven av 1985 eller før;5;Under grunnen (tunnel);1;Planbestemmelser både på kart og som egen tekst;4
1267;Kvartal 42;Detaljregulering;35;Endelig vedtatt arealplan;3;10.04.2013;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1268;Lindebøskauen barnehage ;Detaljregulering;35;Endelig vedtatt arealplan;3;13.04.2011;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1269;E39, Fidjemoen - Fidjetoppen kollektivfelt;Detaljregulering;35;Endelig vedtatt arealplan;3;28.09.2011;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1270;Havnegata, kryss E39 - Vestre Strandgate;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1274;Lindebøskauen, Gnr. 3 bnr. 11;Detaljregulering;35;Endelig vedtatt arealplan;3;06.11.2013;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1276;Prestevikveien 34, 36 m. fl.;Detaljregulering;35;Endelig vedtatt arealplan;3;25.04.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1277;E39 Kartheikrysset - Rigekrysset;Detaljregulering;35;Endelig vedtatt arealplan;3;18.01.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1278;Solsletta, felt B, C1 og C2;Detaljregulering;35;Endelig vedtatt arealplan;3;25.04.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1279;Torvet parkeringsanlegg;Detaljregulering;35;Endelig vedtatt arealplan;3;06.11.2013;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1280;Kvartal 2;Detaljregulering;35;Endelig vedtatt arealplan;3;09.12.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1281;Åsane - Grågåsveien - 13/1 og 13/9;Detaljregulering;35;Endelig vedtatt arealplan;3;21.11.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1282;Flekkerøyveien 8, 10.;Detaljregulering;35;Endelig vedtatt arealplan;3;01.02.2017;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1283;Vigeveien/Hertug Skules vei, deler av;Detaljregulering;35;Endelig vedtatt arealplan;3;15.05.2013;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1284;Freyasdalsveien 9 og 11;Detaljregulering;35;Endelig vedtatt arealplan;3;16.01.2013;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1285;Oddernesveien 8;Detaljregulering;35;Endelig vedtatt arealplan;3;05.09.2012;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1286;Kvarstein Bru - Haus, g/s vei;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1287;Vågsbygd idrettsplass;Detaljregulering;35;Endelig vedtatt arealplan;3;23.05.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1288;Holskogen, Gnr. 12, bnr. 942 og 1097;Detaljregulering;35;Endelig vedtatt arealplan;3;07.09.2011;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1289;Hyllebakken;Detaljregulering;35;Endelig vedtatt arealplan;3;22.01.2014;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1290;Alsvika nord, småbåthavn;Detaljregulering;35;Endelig vedtatt arealplan;3;22.02.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1291;Hånes felt E1, byggeområde B;Detaljregulering;35;Endelig vedtatt arealplan;3;23.05.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1292;FV456/457 Vågsbygdveien/Holskogveien.;Detaljregulering;35;Utgått/erstattet;5;24.09.2014;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1294;Broveien/Auglandsveien  fortau;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1295;Rv.9 Strai Gang og sykkelveg;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1296;Lumber;Detaljregulering;35;Endelig vedtatt arealplan;3;21.03.2018;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1297;Straismoen 5 og 7;Detaljregulering;35;Endelig vedtatt arealplan;3;21.01.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1298;Flekkerøy, Gnr. 1, bnr. 4;Detaljregulering;35;Endelig vedtatt arealplan;3;12.09.2018;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1299;Galgebergveien 7;Detaljregulering;35;Endelig vedtatt arealplan;3;13.03.2013;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1300;Lauvåsen oppvekstsenter;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1301;Dvergsnesveien  5;Detaljregulering;35;Endelig vedtatt arealplan;3;20.06.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1302;Ravneheia, felt B2 - del 1;Detaljregulering;35;Endelig vedtatt arealplan;3;17.06.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1303;Østre Ringvei 77;Detaljregulering;35;Endelig vedtatt arealplan;3;26.11.2014;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1304;SJØLYSTVEIEN 33, Oljeanlegg;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1305;Sørlandsparken,  F/K10- del av F/K9 og F/K/I 10;Detaljregulering;35;Endelig vedtatt arealplan;3;16.01.2013;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1306;Jegersberg gård - rehabiliteringssenter og ridehall;Områderegulering;34;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1307;Kvartal 57;Detaljregulering;35;Endelig vedtatt arealplan;3;12.02.2014;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1308;Kuholmsveien 74;Detaljregulering;35;Endelig vedtatt arealplan;3;22.01.2014;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1309;Vågsbygd skole/Vågsbygd kirke - område for nærmiljøpark;Detaljregulering;35;Endelig vedtatt arealplan;3;26.11.2014;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1310;Studedalen pukkverk;Detaljregulering;35;Endelig vedtatt arealplan;3;25.03.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1311;Topdalsveien 112;Detaljregulering;35;Endelig vedtatt arealplan;3;24.10.2018;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1312;Dvergsnes, felt B9;Detaljregulering;35;Endelig vedtatt arealplan;3;21.01.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1313;Eidet felt EB1-1, Del av;Detaljregulering;35;Endelig vedtatt arealplan;3;20.06.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1314;E18 ny Varoddbru;Detaljregulering;35;Endelig vedtatt arealplan;3;21.03.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1316;Sjølystveien 1 m.fl.;Detaljregulering;35;Endelig vedtatt arealplan;3;21.01.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1317;Kongsgård/Vige havneområde, felt H1;Detaljregulering;35;Endelig vedtatt arealplan;3;19.06.2013;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1318;Kobberveien gnr. 151,bnr. 2473;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1319;Dvergsnes felt B - Nordlig del - delfelt B3 - del av;Detaljregulering;35;Endelig vedtatt arealplan;3;09.04.2014;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1320;Dvergsnes felt B-sørlig del-delfelt C,D1 og D2;Detaljregulering;35;Endelig vedtatt arealplan;3;21.05.2014;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1321;Sildenestangen, felt A;Detaljregulering;35;Endelig vedtatt arealplan;3;22.01.2014;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1323;Tobienborg sentrumsområde;Detaljregulering;35;Endelig vedtatt arealplan;3;20.01.2016;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1324;Vestre Strandgt. 49;Detaljregulering;35;Endelig vedtatt arealplan;3;19.06.2013;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1325;Kristiansand jernbanestasjon;Detaljregulering;35;Endelig vedtatt arealplan;3;18.02.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1326;Eidsbukta småbåthavn;Detaljregulering;35;Endelig vedtatt arealplan;3;19.06.2013;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1327;Hundeholta;Detaljregulering;35;Endelig vedtatt arealplan;3;25.11.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1328;Kjøita, Gnr. 152, bnr. 587;Detaljregulering;35;Endelig vedtatt arealplan;3;21.11.2012;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1329;Gnr. 12, bnr. 3, Kjos;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;07.09.1994;Plan- og bygningsloven av 1985;4;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1330;Vågsbygd kollektivterminal;Detaljregulering;35;Endelig vedtatt arealplan;3;24.09.2014;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1331;Tangen B1 - del av - Tangen 1-11;Detaljregulering;35;Endelig vedtatt arealplan;3;16.09.2015;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1332;Tingveien - Hamresanden;Detaljregulering;35;Endelig vedtatt arealplan;3;20.04.2016;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1333;Rv9 Gartnerløkka - Jørgen Moes gate;Detaljregulering;35;Endelig vedtatt arealplan;3;21.11.2012;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1335;Dvergsnesveien 411;Detaljregulering;35;Endelig vedtatt arealplan;3;27.11.2013;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1336;ROLIGHEDEN;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1337;Hustofta vest;Detaljregulering;35;Endelig vedtatt arealplan;3;16.09.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1338;Strømme/Korsvik, felt O3-O7;Detaljregulering;35;Endelig vedtatt arealplan;3;18.06.2014;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1340;DALSVEIEN - JUSTVIK;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
1341;Andøya - Gnr. 9, bnr. 384;Detaljregulering;35;Endelig vedtatt arealplan;3;13.03.2013;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1342;Ravneheia, felt B2 - del 2;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;;
1343;Hustofta øst;Detaljregulering;35;Endelig vedtatt arealplan;3;21.05.2014;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1344;Torkelsmyra skole;Detaljregulering;35;Endelig vedtatt arealplan;3;19.06.2019;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1345;Kvartal 46 - del av;Detaljregulering;35;Endelig vedtatt arealplan;3;29.04.2015;Plan- og bygningsloven av 2008;6;Under grunnen (tunnel), På grunnen/vannoverflaten;1, 2;Planbestemmelser både på kart og som egen tekst;4
1346;Strømsheia;Detaljregulering;35;Endelig vedtatt arealplan;3;25.03.2015;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
1347;STRAI, Massedeponi;Detaljregulering;35;Uaktuell/trukket;10;;Plan- og bygningsloven av 2008;6;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
